date,visitors,year,month,day,day_of_week,is_weekend
2022-04-28,5936,2022,4,28,목,False
2022-04-29,7957,2022,4,29,금,False
2022-04-30,13383,2022,4,30,토,True
2022-05-01,10601,2022,5,1,일,True
2022-05-02,4385,2022,5,2,월,False
2022-05-03,7634,2022,5,3,화,False
2022-05-04,9671,2022,5,4,수,False
2022-05-05,46673,2022,5,5,목,False
2022-05-06,25423,2022,5,6,금,False
2022-05-07,23250,2022,5,7,토,True
2022-05-08,15175,2022,5,8,일,True
2022-05-09,6484,2022,5,9,월,False
2022-05-10,6684,2022,5,10,화,False
2022-05-11,8756,2022,5,11,수,False
2022-05-12,7431,2022,5,12,목,False
2022-05-13,8265,2022,5,13,금,False
2022-05-14,16621,2022,5,14,토,True
2022-05-15,12944,2022,5,15,일,True
2022-05-16,6662,2022,5,16,월,False
2022-05-17,6927,2022,5,17,화,False
2022-05-18,8065,2022,5,18,수,False
2022-05-19,7494,2022,5,19,목,False
2022-05-20,7177,2022,5,20,금,False
2022-05-21,999,2022,5,21,토,True
2022-05-22,13401,2022,5,22,일,True
2022-05-23,6703,2022,5,23,월,False
2022-05-24,6944,2022,5,24,화,False
2022-05-25,8552,2022,5,25,수,False
2022-05-26,7620,2022,5,26,목,False
2022-05-27,8965,2022,5,27,금,False
2022-05-28,17699,2022,5,28,토,True
2022-05-29,13121,2022,5,29,일,True
2022-05-30,6858,2022,5,30,월,False
2022-05-31,9189,2022,5,31,화,False
2022-06-01,13523,2022,6,1,수,False
2022-06-02,7983,2022,6,2,목,False
2022-06-03,7800,2022,6,3,금,False
2022-06-04,19178,2022,6,4,토,True
2022-06-05,17254,2022,6,5,일,True
2022-06-06,14715,2022,6,6,월,False
2022-06-07,7276,2022,6,7,화,False
2022-06-08,7520,2022,6,8,수,False
2022-06-09,6409,2022,6,9,목,False
2022-06-10,7400,2022,6,10,금,False
2022-06-11,15039,2022,6,11,토,True
2022-06-12,11409,2022,6,12,일,True
2022-06-13,6330,2022,6,13,월,False
2022-06-14,7078,2022,6,14,화,False
2022-06-15,8974,2022,6,15,수,False
2022-06-16,6947,2022,6,16,목,False
2022-06-17,8271,2022,6,17,금,False
2022-06-18,16625,2022,6,18,토,True
2022-06-19,12850,2022,6,19,일,True
2022-06-20,6600,2022,6,20,월,False
2022-06-21,8948,2022,6,21,화,False
2022-06-22,9267,2022,6,22,수,False
2022-06-23,8323,2022,6,23,목,False
2022-06-24,7957,2022,6,24,금,False
2022-06-25,18295,2022,6,25,토,True
2022-06-26,13657,2022,6,26,일,True
2022-06-27,7611,2022,6,27,월,False
2022-06-28,7711,2022,6,28,화,False
2022-06-29,10366,2022,6,29,수,False
2022-06-30,8730,2022,6,30,목,False
2022-07-01,9319,2022,7,1,금,False
2022-07-02,18651,2022,7,2,토,True
2022-07-03,15160,2022,7,3,일,True
2022-07-04,8355,2022,7,4,월,False
2022-07-05,8489,2022,7,5,화,False
2022-07-06,9650,2022,7,6,수,False
2022-07-07,7706,2022,7,7,목,False
2022-07-08,8965,2022,7,8,금,False
2022-07-09,17743,2022,7,9,토,True
2022-07-10,14419,2022,7,10,일,True
2022-07-11,7602,2022,7,11,월,False
2022-07-12,8522,2022,7,12,화,False
2022-07-13,10388,2022,7,13,수,False
2022-07-14,8862,2022,7,14,목,False
2022-07-15,7974,2022,7,15,금,False
2022-07-16,19299,2022,7,16,토,True
2022-07-17,14856,2022,7,17,일,True
2022-07-18,7800,2022,7,18,월,False
2022-07-19,8861,2022,7,19,화,False
2022-07-20,11316,2022,7,20,수,False
2022-07-21,10313,2022,7,21,목,False
2022-07-22,9544,2022,7,22,금,False
2022-07-23,20648,2022,7,23,토,True
2022-07-24,17130,2022,7,24,일,True
2022-07-25,12327,2022,7,25,월,False
2022-07-26,14299,2022,7,26,화,False
2022-07-27,19222,2022,7,27,수,False
2022-07-28,15776,2022,7,28,목,False
2022-07-29,17870,2022,7,29,금,False
2022-07-30,25154,2022,7,30,토,True
2022-07-31,19470,2022,7,31,일,True
2022-08-01,18804,2022,8,1,월,False
2022-08-02,19875,2022,8,2,화,False
2022-08-03,20418,2022,8,3,수,False
2022-08-04,16809,2022,8,4,목,False
2022-08-05,16434,2022,8,5,금,False
2022-08-06,24510,2022,8,6,토,True
2022-08-07,19181,2022,8,7,일,True
2022-08-08,12366,2022,8,8,월,False
2022-08-09,8812,2022,8,9,화,False
2022-08-10,11219,2022,8,10,수,False
2022-08-11,12736,2022,8,11,목,False
2022-08-12,18626,2022,8,12,금,False
2022-08-13,24922,2022,8,13,토,True
2022-08-14,21681,2022,8,14,일,True
2022-08-15,19194,2022,8,15,월,False
2022-08-16,12921,2022,8,16,화,False
2022-08-17,13639,2022,8,17,수,False
2022-08-18,12263,2022,8,18,목,False
2022-08-19,11400,2022,8,19,금,False
2022-08-20,24733,2022,8,20,토,True
2022-08-21,19033,2022,8,21,일,True
2022-08-22,9552,2022,8,22,월,False
2022-08-23,11036,2022,8,23,화,False
2022-08-24,12348,2022,8,24,수,False
2022-08-25,10016,2022,8,25,목,False
2022-08-26,10695,2022,8,26,금,False
2022-08-27,22917,2022,8,27,토,True
2022-08-28,18288,2022,8,28,일,True
2022-08-29,4203,2022,8,29,월,False
2022-08-30,6742,2022,8,30,화,False
2022-08-31,6233,2022,8,31,수,False
2022-09-01,5220,2022,9,1,목,False
2022-09-02,5020,2022,9,2,금,False
2022-09-03,11321,2022,9,3,토,True
2022-09-04,10139,2022,9,4,일,True
2022-09-05,4825,2022,9,5,월,False
2022-09-06,3617,2022,9,6,화,False
2022-09-07,4154,2022,9,7,수,False
2022-09-08,4885,2022,9,8,목,False
2022-09-09,8654,2022,9,9,금,False
2022-09-10,0,2022,9,10,토,True
2022-09-11,11259,2022,9,11,일,True
2022-09-12,9556,2022,9,12,월,False
2022-09-13,5451,2022,9,13,화,False
2022-09-14,5342,2022,9,14,수,False
2022-09-15,5298,2022,9,15,목,False
2022-09-16,5640,2022,9,16,금,False
2022-09-17,12109,2022,9,17,토,True
2022-09-18,11361,2022,9,18,일,True
2022-09-19,5539,2022,9,19,월,False
2022-09-20,6333,2022,9,20,화,False
2022-09-21,6272,2022,9,21,수,False
2022-09-22,5293,2022,9,22,목,False
2022-09-23,7432,2022,9,23,금,False
2022-09-24,12359,2022,9,24,토,True
2022-09-25,10742,2022,9,25,일,True
2022-09-26,5923,2022,9,26,월,False
2022-09-27,6730,2022,9,27,화,False
2022-09-28,8574,2022,9,28,수,False
2022-09-29,7304,2022,9,29,목,False
2022-09-30,6855,2022,9,30,금,False
2022-10-01,13641,2022,10,1,토,True
2022-10-02,14001,2022,10,2,일,True
2022-10-03,13397,2022,10,3,월,False
2022-10-04,7035,2022,10,4,화,False
2022-10-05,9503,2022,10,5,수,False
2022-10-06,6919,2022,10,6,목,False
2022-10-07,6707,2022,10,7,금,False
2022-10-08,13043,2022,10,8,토,True
2022-10-09,16733,2022,10,9,일,True
2022-10-10,13241,2022,10,10,월,False
2022-10-11,7266,2022,10,11,화,False
2022-10-12,9228,2022,10,12,수,False
2022-10-13,7739,2022,10,13,목,False
2022-10-14,6281,2022,10,14,금,False
2022-10-15,11273,2022,10,15,토,True
2022-10-16,8874,2022,10,16,일,True
2022-10-17,6857,2022,10,17,월,False
2022-10-18,6957,2022,10,18,화,False
2022-10-19,8909,2022,10,19,수,False
2022-10-20,8091,2022,10,20,목,False
2022-10-21,6293,2022,10,21,금,False
2022-10-22,10505,2022,10,22,토,True
2022-10-23,8714,2022,10,23,일,True
2022-10-24,5989,2022,10,24,월,False
2022-10-25,9834,2022,10,25,화,False
2022-10-26,13128,2022,10,26,수,False
2022-10-27,10170,2022,10,27,목,False
2022-10-28,8309,2022,10,28,금,False
2022-10-29,10812,2022,10,29,토,True
2022-10-30,11488,2022,10,30,일,True
2022-10-31,6035,2022,10,31,월,False
2022-11-01,6935,2022,11,1,화,False
2022-11-02,10116,2022,11,2,수,False
2022-11-03,10414,2022,11,3,목,False
2022-11-04,10209,2022,11,4,금,False
2022-11-05,17442,2022,11,5,토,True
2022-11-06,13497,2022,11,6,일,True
2022-11-07,1914,2022,11,7,월,False
2022-11-08,9869,2022,11,8,화,False
2022-11-09,11761,2022,11,9,수,False
2022-11-10,9906,2022,11,10,목,False
2022-11-11,10339,2022,11,11,금,False
2022-11-12,16681,2022,11,12,토,True
2022-11-13,13921,2022,11,13,일,True
2022-11-14,8715,2022,11,14,월,False
2022-11-15,9519,2022,11,15,화,False
2022-11-16,9910,2022,11,16,수,False
2022-11-17,12138,2022,11,17,목,False
2022-11-18,11590,2022,11,18,금,False
2022-11-19,18238,2022,11,19,토,True
2022-11-20,13460,2022,11,20,일,True
2022-11-21,8061,2022,11,21,월,False
2022-11-22,10301,2022,11,22,화,False
2022-11-23,11808,2022,11,23,수,False
2022-11-24,11417,2022,11,24,목,False
2022-11-25,10605,2022,11,25,금,False
2022-11-26,19696,2022,11,26,토,True
2022-11-27,15198,2022,11,27,일,True
2022-11-28,7946,2022,11,28,월,False
2022-11-29,8596,2022,11,29,화,False
2022-11-30,10935,2022,11,30,수,False
2022-12-01,6962,2022,12,1,목,False
2022-12-02,8953,2022,12,2,금,False
2022-12-03,16298,2022,12,3,토,True
2022-12-04,14304,2022,12,4,일,True
2022-12-05,5374,2022,12,5,월,False
2022-12-06,8675,2022,12,6,화,False
2022-12-07,10246,2022,12,7,수,False
2022-12-08,9279,2022,12,8,목,False
2022-12-09,10646,2022,12,9,금,False
2022-12-10,18613,2022,12,10,토,True
2022-12-11,15474,2022,12,11,일,True
2022-12-12,9012,2022,12,12,월,False
2022-12-13,9890,2022,12,13,화,False
2022-12-14,10799,2022,12,14,수,False
2022-12-15,8072,2022,12,15,목,False
2022-12-16,10188,2022,12,16,금,False
2022-12-17,18221,2022,12,17,토,True
2022-12-18,14894,2022,12,18,일,True
2022-12-19,9324,2022,12,19,월,False
2022-12-20,8777,2022,12,20,화,False
2022-12-21,9691,2022,12,21,수,False
2022-12-22,9727,2022,12,22,목,False
2022-12-23,11434,2022,12,23,금,False
2022-12-24,15314,2022,12,24,토,True
2022-12-25,12521,2022,12,25,일,True
2022-12-26,10264,2022,12,26,월,False
2022-12-27,12217,2022,12,27,화,False
2022-12-28,16122,2022,12,28,수,False
2022-12-29,13780,2022,12,29,목,False
2022-12-30,14480,2022,12,30,금,False
2022-12-31,22461,2022,12,31,토,True
2023-01-01,0,2023,1,1,일,True
2023-01-02,9860,2023,1,2,월,False
2023-01-03,9385,2023,1,3,화,False
2023-01-04,11201,2023,1,4,수,False
2023-01-05,9288,2023,1,5,목,False
2023-01-06,11086,2023,1,6,금,False
2023-01-07,20848,2023,1,7,토,True
2023-01-08,18979,2023,1,8,일,True
2023-01-09,11202,2023,1,9,월,False
2023-01-10,12500,2023,1,10,화,False
2023-01-11,14692,2023,1,11,수,False
2023-01-12,12207,2023,1,12,목,False
2023-01-13,13091,2023,1,13,금,False
2023-01-14,23225,2023,1,14,토,True
2023-01-15,18319,2023,1,15,일,True
2023-01-16,11194,2023,1,16,월,False
2023-01-17,12561,2023,1,17,화,False
2023-01-18,13662,2023,1,18,수,False
2023-01-19,10623,2023,1,19,목,False
2023-01-20,10502,2023,1,20,금,False
2023-01-21,17481,2023,1,21,토,True
2023-01-22,0,2023,1,22,일,True
2023-01-23,21289,2023,1,23,월,False
2023-01-24,15562,2023,1,24,화,False
2023-01-25,14352,2023,1,25,수,False
2023-01-26,9404,2023,1,26,목,False
2023-01-27,12189,2023,1,27,금,False
2023-01-28,22889,2023,1,28,토,True
2023-01-29,18903,2023,1,29,일,True
2023-01-30,10758,2023,1,30,월,False
2023-01-31,14029,2023,1,31,화,False
2023-02-01,12344,2023,2,1,수,False
2023-02-02,11449,2023,2,2,목,False
2023-02-03,12037,2023,2,3,금,False
2023-02-04,23290,2023,2,4,토,True
2023-02-05,18791,2023,2,5,일,True
2023-02-06,10002,2023,2,6,월,False
2023-02-07,11543,2023,2,7,화,False
2023-02-08,13625,2023,2,8,수,False
2023-02-09,11890,2023,2,9,목,False
2023-02-10,12240,2023,2,10,금,False
2023-02-11,22404,2023,2,11,토,True
2023-02-12,19764,2023,2,12,일,True
2023-02-13,11156,2023,2,13,월,False
2023-02-14,11946,2023,2,14,화,False
2023-02-15,13944,2023,2,15,수,False
2023-02-16,12145,2023,2,16,목,False
2023-02-17,12276,2023,2,17,금,False
2023-02-18,22737,2023,2,18,토,True
2023-02-19,18754,2023,2,19,일,True
2023-02-20,11877,2023,2,20,월,False
2023-02-21,12483,2023,2,21,화,False
2023-02-22,16550,2023,2,22,수,False
2023-02-23,12657,2023,2,23,목,False
2023-02-24,13377,2023,2,24,금,False
2023-02-25,22194,2023,2,25,토,True
2023-02-26,19673,2023,2,26,일,True
2023-02-27,13609,2023,2,27,월,False
2023-02-28,14575,2023,2,28,화,False
2023-03-01,19200,2023,3,1,수,False
2023-03-02,7362,2023,3,2,목,False
2023-03-03,7423,2023,3,3,금,False
2023-03-04,16142,2023,3,4,토,True
2023-03-05,13413,2023,3,5,일,True
2023-03-06,6704,2023,3,6,월,False
2023-03-07,7179,2023,3,7,화,False
2023-03-08,8691,2023,3,8,수,False
2023-03-09,7718,2023,3,9,목,False
2023-03-10,7545,2023,3,10,금,False
2023-03-11,17762,2023,3,11,토,True
2023-03-12,16065,2023,3,12,일,True
2023-03-13,7453,2023,3,13,월,False
2023-03-14,8708,2023,3,14,화,False
2023-03-15,9713,2023,3,15,수,False
2023-03-16,4033,2023,3,16,목,False
2023-03-17,4221,2023,3,17,금,False
2023-03-18,12817,2023,3,18,토,True
2023-03-19,10883,2023,3,19,일,True
2023-03-20,3349,2023,3,20,월,False
2023-03-21,3718,2023,3,21,화,False
2023-03-22,3706,2023,3,22,수,False
2023-03-23,3501,2023,3,23,목,False
2023-03-24,3349,2023,3,24,금,False
2023-03-25,10233,2023,3,25,토,True
2023-03-26,9316,2023,3,26,일,True
2023-03-27,3819,2023,3,27,월,False
2023-03-28,3584,2023,3,28,화,False
2023-03-29,3749,2023,3,29,수,False
2023-03-30,4014,2023,3,30,목,False
2023-03-31,4982,2023,3,31,금,False
2023-04-01,9989,2023,4,1,토,True
2023-04-02,8169,2023,4,2,일,True
2023-04-03,0,2023,4,3,월,False
2023-04-04,3888,2023,4,4,화,False
2023-04-05,8218,2023,4,5,수,False
2023-04-06,5144,2023,4,6,목,False
2023-04-07,5249,2023,4,7,금,False
2023-04-08,10741,2023,4,8,토,True
2023-04-09,8755,2023,4,9,일,True
2023-04-10,4104,2023,4,10,월,False
2023-04-11,6804,2023,4,11,화,False
2023-04-12,6391,2023,4,12,수,False
2023-04-13,4497,2023,4,13,목,False
2023-04-14,5187,2023,4,14,금,False
2023-04-15,12872,2023,4,15,토,True
2023-04-16,9582,2023,4,16,일,True
2023-04-17,4475,2023,4,17,월,False
2023-04-18,5648,2023,4,18,화,False
2023-04-19,6242,2023,4,19,수,False
2023-04-20,6869,2023,4,20,목,False
2023-04-21,5846,2023,4,21,금,False
2023-04-22,10665,2023,4,22,토,True
2023-04-23,7450,2023,4,23,일,True
2023-04-24,5091,2023,4,24,월,False
2023-04-25,6364,2023,4,25,화,False
2023-04-26,8190,2023,4,26,수,False
2023-04-27,6139,2023,4,27,목,False
2023-04-28,4614,2023,4,28,금,False
2023-04-29,12942,2023,4,29,토,True
2023-04-30,11849,2023,4,30,일,True
2023-05-01,10648,2023,5,1,월,False
2023-05-02,6639,2023,5,2,화,False
2023-05-03,6534,2023,5,3,수,False
2023-05-04,7432,2023,5,4,목,False
2023-05-05,17211,2023,5,5,금,False
2023-05-06,14200,2023,5,6,토,True
2023-05-07,7218,2023,5,7,일,True
2023-05-08,4914,2023,5,8,월,False
2023-05-09,5538,2023,5,9,화,False
2023-05-10,6571,2023,5,10,수,False
2023-05-11,6877,2023,5,11,목,False
2023-05-12,7276,2023,5,12,금,False
2023-05-13,12055,2023,5,13,토,True
2023-05-14,9846,2023,5,14,일,True
2023-05-15,6015,2023,5,15,월,False
2023-05-16,6864,2023,5,16,화,False
2023-05-17,8740,2023,5,17,수,False
2023-05-18,6161,2023,5,18,목,False
2023-05-19,6903,2023,5,19,금,False
2023-05-20,11158,2023,5,20,토,True
2023-05-21,9122,2023,5,21,일,True
2023-05-22,4833,2023,5,22,월,False
2023-05-23,7008,2023,5,23,화,False
2023-05-24,7056,2023,5,24,수,False
2023-05-25,8260,2023,5,25,목,False
2023-05-26,7025,2023,5,26,금,False
2023-05-27,16493,2023,5,27,토,True
2023-05-28,17074,2023,5,28,일,True
2023-05-29,10656,2023,5,29,월,False
2023-05-30,6445,2023,5,30,화,False
2023-05-31,43835,2023,5,31,수,False
2023-06-01,5913,2023,6,1,목,False
2023-06-02,7905,2023,6,2,금,False
2023-06-03,15475,2023,6,3,토,True
2023-06-04,14763,2023,6,4,일,True
2023-06-05,13241,2023,6,5,월,False
2023-06-06,14095,2023,6,6,화,False
2023-06-07,11277,2023,6,7,수,False
2023-06-08,8106,2023,6,8,목,False
2023-06-09,8700,2023,6,9,금,False
2023-06-10,14172,2023,6,10,토,True
2023-06-11,11622,2023,6,11,일,True
2023-06-12,7295,2023,6,12,월,False
2023-06-13,8814,2023,6,13,화,False
2023-06-14,12759,2023,6,14,수,False
2023-06-15,10277,2023,6,15,목,False
2023-06-16,8459,2023,6,16,금,False
2023-06-17,16247,2023,6,17,토,True
2023-06-18,12917,2023,6,18,일,True
2023-06-19,8811,2023,6,19,월,False
2023-06-20,8940,2023,6,20,화,False
2023-06-21,11994,2023,6,21,수,False
2023-06-22,8886,2023,6,22,목,False
2023-06-23,9182,2023,6,23,금,False
2023-06-24,18547,2023,6,24,토,True
2023-06-25,14261,2023,6,25,일,True
2023-06-26,8488,2023,6,26,월,False
2023-06-27,9159,2023,6,27,화,False
2023-06-28,13078,2023,6,28,수,False
2023-06-29,9728,2023,6,29,목,False
2023-06-30,11257,2023,6,30,금,False
2023-07-01,20244,2023,7,1,토,True
2023-07-02,15619,2023,7,2,일,True
2023-07-03,9614,2023,7,3,월,False
2023-07-04,10937,2023,7,4,화,False
2023-07-05,11681,2023,7,5,수,False
2023-07-06,10631,2023,7,6,목,False
2023-07-07,9861,2023,7,7,금,False
2023-07-08,21468,2023,7,8,토,True
2023-07-09,16044,2023,7,9,일,True
2023-07-10,8824,2023,7,10,월,False
2023-07-11,10428,2023,7,11,화,False
2023-07-12,11976,2023,7,12,수,False
2023-07-13,9245,2023,7,13,목,False
2023-07-14,10373,2023,7,14,금,False
2023-07-15,21339,2023,7,15,토,True
2023-07-16,16634,2023,7,16,일,True
2023-07-17,9423,2023,7,17,월,False
2023-07-18,10470,2023,7,18,화,False
2023-07-19,13302,2023,7,19,수,False
2023-07-20,11156,2023,7,20,목,False
2023-07-21,11637,2023,7,21,금,False
2023-07-22,23938,2023,7,22,토,True
2023-07-23,19630,2023,7,23,일,True
2023-07-24,13298,2023,7,24,월,False
2023-07-25,15308,2023,7,25,화,False
2023-07-26,21336,2023,7,26,수,False
2023-07-27,18414,2023,7,27,목,False
2023-07-28,18828,2023,7,28,금,False
2023-07-29,28072,2023,7,29,토,True
2023-07-30,24127,2023,7,30,일,True
2023-07-31,23550,2023,7,31,월,False
2023-08-01,24107,2023,8,1,화,False
2023-08-02,30527,2023,8,2,수,False
2023-08-03,20650,2023,8,3,목,False
2023-08-04,20227,2023,8,4,금,False
2023-08-05,27749,2023,8,5,토,True
2023-08-06,21787,2023,8,6,일,True
2023-08-07,16159,2023,8,7,월,False
2023-08-08,16060,2023,8,8,화,False
2023-08-09,17775,2023,8,9,수,False
2023-08-10,11667,2023,8,10,목,False
2023-08-11,15990,2023,8,11,금,False
2023-08-12,26345,2023,8,12,토,True
2023-08-13,24102,2023,8,13,일,True
2023-08-14,20356,2023,8,14,월,False
2023-08-15,24522,2023,8,15,화,False
2023-08-16,15817,2023,8,16,수,False
2023-08-17,13715,2023,8,17,목,False
2023-08-18,14052,2023,8,18,금,False
2023-08-19,24454,2023,8,19,토,True
2023-08-20,19769,2023,8,20,일,True
2023-08-21,10225,2023,8,21,월,False
2023-08-22,9725,2023,8,22,화,False
2023-08-23,10213,2023,8,23,수,False
2023-08-24,8210,2023,8,24,목,False
2023-08-25,9784,2023,8,25,금,False
2023-08-26,23293,2023,8,26,토,True
2023-08-27,17795,2023,8,27,일,True
2023-08-28,8399,2023,8,28,월,False
2023-08-29,8838,2023,8,29,화,False
2023-08-30,12472,2023,8,30,수,False
2023-08-31,9073,2023,8,31,목,False
2023-09-01,8306,2023,9,1,금,False
2023-09-02,21513,2023,9,2,토,True
2023-09-03,17455,2023,9,3,일,True
2023-09-04,12808,2023,9,4,월,False
2023-09-05,8582,2023,9,5,화,False
2023-09-06,11468,2023,9,6,수,False
2023-09-07,8675,2023,9,7,목,False
2023-09-08,10517,2023,9,8,금,False
2023-09-09,21014,2023,9,9,토,True
2023-09-10,17324,2023,9,10,일,True
2023-09-11,9433,2023,9,11,월,False
2023-09-12,9457,2023,9,12,화,False
2023-09-13,13992,2023,9,13,수,False
2023-09-14,10341,2023,9,14,목,False
2023-09-15,11366,2023,9,15,금,False
2023-09-16,20823,2023,9,16,토,True
2023-09-17,16657,2023,9,17,일,True
2023-09-18,8937,2023,9,18,월,False
2023-09-19,9258,2023,9,19,화,False
2023-09-20,13397,2023,9,20,수,False
2023-09-21,11076,2023,9,21,목,False
2023-09-22,11046,2023,9,22,금,False
2023-09-23,18404,2023,9,23,토,True
2023-09-24,14243,2023,9,24,일,True
2023-09-25,8791,2023,9,25,월,False
2023-09-26,9753,2023,9,26,화,False
2023-09-27,10318,2023,9,27,수,False
2023-09-28,17206,2023,9,28,목,False
2023-09-29,0,2023,9,29,금,False
2023-09-30,35352,2023,9,30,토,True
2023-10-01,24973,2023,10,1,일,True
2023-10-02,27879,2023,10,2,월,False
2023-10-03,19812,2023,10,3,화,False
2023-10-04,15247,2023,10,4,수,False
2023-10-05,12703,2023,10,5,목,False
2023-10-06,10921,2023,10,6,금,False
2023-10-07,19096,2023,10,7,토,True
2023-10-08,18751,2023,10,8,일,True
2023-10-09,22944,2023,10,9,월,False
2023-10-10,6449,2023,10,10,화,False
2023-10-11,7332,2023,10,11,수,False
2023-10-12,6653,2023,10,12,목,False
2023-10-13,7053,2023,10,13,금,False
2023-10-14,12860,2023,10,14,토,True
2023-10-15,9900,2023,10,15,일,True
2023-10-16,6784,2023,10,16,월,False
2023-10-17,7202,2023,10,17,화,False
2023-10-18,7901,2023,10,18,수,False
2023-10-19,8163,2023,10,19,목,False
2023-10-20,6862,2023,10,20,금,False
2023-10-21,10970,2023,10,21,토,True
2023-10-22,9036,2023,10,22,일,True
2023-10-23,6461,2023,10,23,월,False
2023-10-24,7344,2023,10,24,화,False
2023-10-25,7255,2023,10,25,수,False
2023-10-26,6655,2023,10,26,목,False
2023-10-27,6771,2023,10,27,금,False
2023-10-28,10207,2023,10,28,토,True
2023-10-29,8642,2023,10,29,일,True
2023-10-30,4878,2023,10,30,월,False
2023-10-31,10148,2023,10,31,화,False
2023-11-01,7159,2023,11,1,수,False
2023-11-02,5995,2023,11,2,목,False
2023-11-03,6813,2023,11,3,금,False
2023-11-04,10675,2023,11,4,토,True
2023-11-05,10464,2023,11,5,일,True
2023-11-06,444,2023,11,6,월,False
2023-11-07,6229,2023,11,7,화,False
2023-11-08,6969,2023,11,8,수,False
2023-11-09,7142,2023,11,9,목,False
2023-11-10,5187,2023,11,10,금,False
2023-11-11,12888,2023,11,11,토,True
2023-11-12,11425,2023,11,12,일,True
2023-11-13,6038,2023,11,13,월,False
2023-11-14,7410,2023,11,14,화,False
2023-11-15,6096,2023,11,15,수,False
2023-11-16,8705,2023,11,16,목,False
2023-11-17,6777,2023,11,17,금,False
2023-11-18,9700,2023,11,18,토,True
2023-11-19,10214,2023,11,19,일,True
2023-11-20,4561,2023,11,20,월,False
2023-11-21,6671,2023,11,21,화,False
2023-11-22,6328,2023,11,22,수,False
2023-11-23,6125,2023,11,23,목,False
2023-11-24,6347,2023,11,24,금,False
2023-11-25,11780,2023,11,25,토,True
2023-11-26,11124,2023,11,26,일,True
2023-11-27,4790,2023,11,27,월,False
2023-11-28,5221,2023,11,28,화,False
2023-11-29,5525,2023,11,29,수,False
2023-11-30,7117,2023,11,30,목,False
2023-12-01,7093,2023,12,1,금,False
2023-12-02,11568,2023,12,2,토,True
2023-12-03,10067,2023,12,3,일,True
2023-12-04,4199,2023,12,4,월,False
2023-12-05,5589,2023,12,5,화,False
2023-12-06,6033,2023,12,6,수,False
2023-12-07,5071,2023,12,7,목,False
2023-12-08,6818,2023,12,8,금,False
2023-12-09,13286,2023,12,9,토,True
2023-12-10,12052,2023,12,10,일,True
2023-12-11,5962,2023,12,11,월,False
2023-12-12,6295,2023,12,12,화,False
2023-12-13,7211,2023,12,13,수,False
2023-12-14,6523,2023,12,14,목,False
2023-12-15,6770,2023,12,15,금,False
2023-12-16,14276,2023,12,16,토,True
2023-12-17,13374,2023,12,17,일,True
2023-12-18,5218,2023,12,18,월,False
2023-12-19,6033,2023,12,19,화,False
2023-12-20,6801,2023,12,20,수,False
2023-12-21,5336,2023,12,21,목,False
2023-12-22,6648,2023,12,22,금,False
2023-12-23,13484,2023,12,23,토,True
2023-12-24,13413,2023,12,24,일,True
2023-12-25,9491,2023,12,25,월,False
2023-12-26,7344,2023,12,26,화,False
2023-12-27,8965,2023,12,27,수,False
2023-12-28,8127,2023,12,28,목,False
2023-12-29,8236,2023,12,29,금,False
2023-12-30,12715,2023,12,30,토,True
2023-12-31,13826,2023,12,31,일,True
2024-01-01,0,2024,1,1,월,False
2024-01-02,8106,2024,1,2,화,False
2024-01-03,8361,2024,1,3,수,False
2024-01-04,7147,2024,1,4,목,False
2024-01-05,7850,2024,1,5,금,False
2024-01-06,15890,2024,1,6,토,True
2024-01-07,12911,2024,1,7,일,True
2024-01-08,8128,2024,1,8,월,False
2024-01-09,7583,2024,1,9,화,False
2024-01-10,8487,2024,1,10,수,False
2024-01-11,9028,2024,1,11,목,False
2024-01-12,9935,2024,1,12,금,False
2024-01-13,19231,2024,1,13,토,True
2024-01-14,17049,2024,1,14,일,True
2024-01-15,7091,2024,1,15,월,False
2024-01-16,8589,2024,1,16,화,False
2024-01-17,8757,2024,1,17,수,False
2024-01-18,9225,2024,1,18,목,False
2024-01-19,9885,2024,1,19,금,False
2024-01-20,20690,2024,1,20,토,True
2024-01-21,17624,2024,1,21,일,True
2024-01-22,7790,2024,1,22,월,False
2024-01-23,7946,2024,1,23,화,False
2024-01-24,7899,2024,1,24,수,False
2024-01-25,7965,2024,1,25,목,False
2024-01-26,8638,2024,1,26,금,False
2024-01-27,19449,2024,1,27,토,True
2024-01-28,17997,2024,1,28,일,True
2024-01-29,7152,2024,1,29,월,False
2024-01-30,8495,2024,1,30,화,False
2024-01-31,10229,2024,1,31,수,False
2024-02-01,7165,2024,2,1,목,False
2024-02-02,8201,2024,2,2,금,False
2024-02-03,16015,2024,2,3,토,True
2024-02-04,15575,2024,2,4,일,True
2024-02-05,6066,2024,2,5,월,False
2024-02-06,6714,2024,2,6,화,False
2024-02-07,6451,2024,2,7,수,False
2024-02-08,5942,2024,2,8,목,False
2024-02-09,13826,2024,2,9,금,False
2024-02-10,0,2024,2,10,토,True
2024-02-11,18367,2024,2,11,일,True
2024-02-12,15312,2024,2,12,월,False
2024-02-13,8436,2024,2,13,화,False
2024-02-14,7374,2024,2,14,수,False
2024-02-15,8064,2024,2,15,목,False
2024-02-16,9289,2024,2,16,금,False
2024-02-17,19540,2024,2,17,토,True
2024-02-18,17020,2024,2,18,일,True
2024-02-19,7380,2024,2,19,월,False
2024-02-20,7990,2024,2,20,화,False
2024-02-21,9366,2024,2,21,수,False
